gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
4316905487	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1548625285	Animalia	Chordata	Aves	Pelecaniformes	Ardeidae	Nycticorax	Nycticorax nycticorax		SPECIES	Nycticorax nycticorax (Linnaeus, 1758)	Nycticorax nycticorax		US	Sound View Park	New York	PRESENT	5	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.81709	-73.87536							2022-10-26T00:00:00	26	10	2022	2480863	2480863	HUMAN_OBSERVATION	CLO	EBIRD	OBS1548625285				CC_BY_4_0		obsr1371176			2023-08-25T15:55:20.511Z		CONTINENT_DERIVED_FROM_COORDINATES
4316720193	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1538376043	Animalia	Chordata	Aves	Piciformes	Picidae	Sphyrapicus	Sphyrapicus varius		SPECIES	Sphyrapicus varius (Linnaeus, 1766)	Sphyrapicus varius		US	Sound View Park	New York	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.81709	-73.87536							2022-10-11T00:00:00	11	10	2022	2478605	2478605	HUMAN_OBSERVATION	CLO	EBIRD	OBS1538376043				CC_BY_4_0		obsr806887			2023-08-25T15:26:53.006Z		CONTINENT_DERIVED_FROM_COORDINATES
4316090916	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1589502115	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus guttatus		SPECIES	Catharus guttatus (Pallas, 1811)	Catharus guttatus		US	Sound View Park	New York	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.81709	-73.87536							2022-12-26T00:00:00	26	12	2022	2490810	2490810	HUMAN_OBSERVATION	CLO	EBIRD	OBS1589502115				CC_BY_4_0		obsr1086960			2023-08-25T15:59:40.869Z		CONTINENT_DERIVED_FROM_COORDINATES
4316054909	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1430900719	Animalia	Chordata	Aves	Anseriformes	Anatidae	Anas	Anas platyrhynchos		SPECIES	Anas platyrhynchos Linnaeus, 1758	Anas platyrhynchos		US	Bronx River, Mouth to Hunts Point Riverside Park	New York	PRESENT	8	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.81312	-73.87059							2022-05-15T00:00:00	15	5	2022	9761484	9761484	HUMAN_OBSERVATION	CLO	EBIRD	OBS1430900719				CC_BY_4_0		obsr1332259			2023-08-25T15:52:30.212Z		CONTINENT_DERIVED_FROM_COORDINATES
4314851598	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1349029745	Animalia	Chordata	Aves	Passeriformes	Corvidae	Cyanocitta	Cyanocitta cristata		SPECIES	Cyanocitta cristata (Linnaeus, 1758)	Cyanocitta cristata		US	Soundview Park Greenway, 4	New York	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.813587	-73.86561							2022-02-21T00:00:00	21	2	2022	2482593	2482593	HUMAN_OBSERVATION	CLO	EBIRD	OBS1349029745				CC_BY_4_0		obsr2295898			2023-08-25T15:50:09.445Z		CONTINENT_DERIVED_FROM_COORDINATES
4314021163	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1430900723	Animalia	Chordata	Aves	Suliformes	Phalacrocoracidae	Phalacrocorax	Phalacrocorax auritus		SPECIES	Nannopterum auritum (R.P.Lesson, 1831)	Nannopterum auritum		US	Bronx River, Mouth to Hunts Point Riverside Park	New York	PRESENT	13	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.81312	-73.87059							2022-05-15T00:00:00	15	5	2022	9275717	2481875	HUMAN_OBSERVATION	CLO	EBIRD	OBS1430900723				CC_BY_4_0		obsr1332259			2023-08-25T15:23:09.547Z		CONTINENT_DERIVED_FROM_COORDINATES
4312422009	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1470192406	Animalia	Chordata	Aves	Passeriformes	Corvidae	Cyanocitta	Cyanocitta cristata		SPECIES	Cyanocitta cristata (Linnaeus, 1758)	Cyanocitta cristata		US	Sound View Park	New York	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.81709	-73.87536							2022-06-30T00:00:00	30	6	2022	2482593	2482593	HUMAN_OBSERVATION	CLO	EBIRD	OBS1470192406				CC_BY_4_0		obsr1371176			2023-08-25T15:52:57.557Z		CONTINENT_DERIVED_FROM_COORDINATES
4312178430	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1538376029	Animalia	Chordata	Aves	Passeriformes	Passerellidae	Spizella	Spizella passerina		SPECIES	Spizella passerina (Bechstein, 1798)	Spizella passerina		US	Sound View Park	New York	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.81709	-73.87536							2022-10-11T00:00:00	11	10	2022	2492109	2492109	HUMAN_OBSERVATION	CLO	EBIRD	OBS1538376029				CC_BY_4_0		obsr806887			2023-08-25T15:27:35.994Z		CONTINENT_DERIVED_FROM_COORDINATES
4311967731	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1595370743	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus guttatus		SPECIES	Catharus guttatus (Pallas, 1811)	Catharus guttatus		US	Sound View Park	New York	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.81709	-73.87536							2022-10-25T00:00:00	25	10	2022	2490810	2490810	HUMAN_OBSERVATION	CLO	EBIRD	OBS1595370743				CC_BY_4_0		obsr1371176			2023-08-25T15:56:23.451Z		CONTINENT_DERIVED_FROM_COORDINATES
4309397118	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1581341369	Animalia	Chordata	Aves	Anseriformes	Anatidae	Mergus	Mergus serrator		SPECIES	Mergus serrator Linnaeus, 1758	Mergus serrator		US	Sound View Park	New York	PRESENT	11	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.81709	-73.87536							2022-12-14T00:00:00	14	12	2022	2498375	2498375	HUMAN_OBSERVATION	CLO	EBIRD	OBS1581341369				CC_BY_4_0		obsr806887			2023-08-25T15:27:52.575Z		CONTINENT_DERIVED_FROM_COORDINATES
4309071843	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1548625296	Animalia	Chordata	Aves	Passeriformes	Passerellidae	Melospiza	Melospiza melodia		SPECIES	Melospiza melodia (A.Wilson, 1810)	Melospiza melodia		US	Sound View Park	New York	PRESENT	11	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.81709	-73.87536							2022-10-26T00:00:00	26	10	2022	2492196	2492196	HUMAN_OBSERVATION	CLO	EBIRD	OBS1548625296				CC_BY_4_0		obsr1371176			2023-08-25T15:25:27.072Z		CONTINENT_DERIVED_FROM_COORDINATES
4308913223	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1549840686	Animalia	Chordata	Aves	Piciformes	Picidae	Colaptes	Colaptes auratus		SPECIES	Colaptes auratus (Linnaeus, 1758)	Colaptes auratus		US	Sound View Park	New York	PRESENT	5	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.81709	-73.87536							2022-10-28T00:00:00	28	10	2022	2478259	2478259	HUMAN_OBSERVATION	CLO	EBIRD	OBS1549840686				CC_BY_4_0		obsr898616			2023-08-25T15:24:46.024Z		CONTINENT_DERIVED_FROM_COORDINATES
4308678043	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1326102946	Animalia	Chordata	Aves	Anseriformes	Anatidae	Anas	Anas platyrhynchos		SPECIES	Anas platyrhynchos Linnaeus, 1758	Anas platyrhynchos		US	Soundview Park Greenway, New York US-NY 40.81005, -73.86195	New York	PRESENT	4	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.810047	-73.86195							2022-01-22T00:00:00	22	1	2022	9761484	9761484	HUMAN_OBSERVATION	CLO	EBIRD	OBS1326102946				CC_BY_4_0		obsr949760			2023-08-25T15:51:16.805Z		CONTINENT_DERIVED_FROM_COORDINATES
4308181524	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1374172290	Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus	Turdus migratorius		SPECIES	Turdus migratorius Linnaeus, 1766	Turdus migratorius		US	Bronx River, Mouth to Hunts Point Riverside Park	New York	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.81312	-73.87059							2022-03-10T00:00:00	10	3	2022	9510564	9510564	HUMAN_OBSERVATION	CLO	EBIRD	OBS1374172290				CC_BY_4_0		obsr806887			2023-08-25T15:50:23.603Z		CONTINENT_DERIVED_FROM_COORDINATES
4307003877	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1589672135	Animalia	Chordata	Aves	Anseriformes	Anatidae	Oxyura	Oxyura jamaicensis		SPECIES	Oxyura jamaicensis (J.F.Gmelin, 1789)	Oxyura jamaicensis		US	Sound View Park	New York	PRESENT	22	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.81709	-73.87536							2021-01-24T00:00:00	24	1	2021	2498305	2498305	HUMAN_OBSERVATION	CLO	EBIRD	OBS1589672135				CC_BY_4_0		obsr1332259			2023-08-25T15:56:32.348Z		CONTINENT_DERIVED_FROM_COORDINATES
4306860509	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1589502106	Animalia	Chordata	Aves	Anseriformes	Anatidae	Spatula	Spatula clypeata		SPECIES	Spatula clypeata (Linnaeus, 1758)	Spatula clypeata		US	Sound View Park	New York	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.81709	-73.87536							2022-12-26T00:00:00	26	12	2022	8332393	8332393	HUMAN_OBSERVATION	CLO	EBIRD	OBS1589502106				CC_BY_4_0		obsr1086960			2023-08-25T15:25:45.056Z		CONTINENT_DERIVED_FROM_COORDINATES
4306675632	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1589672141	Animalia	Chordata	Aves	Anseriformes	Anatidae	Aythya	Aythya marila		SPECIES	Aythya marila (Linnaeus, 1761)	Aythya marila		US	Sound View Park	New York	PRESENT	45	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.81709	-73.87536							2021-01-24T00:00:00	24	1	2021	2498265	2498265	HUMAN_OBSERVATION	CLO	EBIRD	OBS1589672141				CC_BY_4_0		obsr1332259			2023-08-25T15:56:17.113Z		CONTINENT_DERIVED_FROM_COORDINATES
4305705404	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1326102948	Animalia	Chordata	Aves	Passeriformes	Corvidae	Cyanocitta	Cyanocitta cristata		SPECIES	Cyanocitta cristata (Linnaeus, 1758)	Cyanocitta cristata		US	Soundview Park Greenway, New York US-NY 40.81005, -73.86195	New York	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.810047	-73.86195							2022-01-22T00:00:00	22	1	2022	2482593	2482593	HUMAN_OBSERVATION	CLO	EBIRD	OBS1326102948				CC_BY_4_0		obsr949760			2023-08-25T15:22:10.693Z		CONTINENT_DERIVED_FROM_COORDINATES
4304917077	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1528664569	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus argentatus		SPECIES	Larus argentatus Pontoppidan, 1763	Larus argentatus		US	Sound View Park	New York	PRESENT	12	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.81709	-73.87536							2022-09-29T00:00:00	29	9	2022	2481139	2481139	HUMAN_OBSERVATION	CLO	EBIRD	OBS1528664569				CC_BY_4_0		obsr1371176			2023-08-25T15:24:12.073Z		CONTINENT_DERIVED_FROM_COORDINATES
4304543351	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1538376045	Animalia	Chordata	Aves	Passeriformes	Parulidae	Setophaga	Setophaga virens		SPECIES	Setophaga virens (J.F.Gmelin, 1789)	Setophaga virens		US	Sound View Park	New York	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.81709	-73.87536							2022-10-11T00:00:00	11	10	2022	6092631	6092631	HUMAN_OBSERVATION	CLO	EBIRD	OBS1538376045				CC_BY_4_0		obsr806887			2023-08-25T15:24:56.330Z		CONTINENT_DERIVED_FROM_COORDINATES
4302495891	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1519160887	Animalia	Chordata	Aves	Anseriformes	Anatidae	Anas	Anas rubripes		SPECIES	Anas rubripes Brewster, 1902	Anas rubripes		US	Sound View Park	New York	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.81709	-73.87536							2022-09-15T00:00:00	15	9	2022	9581438	9581438	HUMAN_OBSERVATION	CLO	EBIRD	OBS1519160887				CC_BY_4_0		obsr806887			2023-08-25T15:53:09.724Z		CONTINENT_DERIVED_FROM_COORDINATES
4302301569	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1576242374	Animalia	Chordata	Aves	Passeriformes	Fringillidae	Spinus	Spinus tristis		SPECIES	Spinus tristis (Linnaeus, 1758)	Spinus tristis		US	Sound View Park	New York	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.81709	-73.87536							2022-12-06T00:00:00	6	12	2022	5231640	5231640	HUMAN_OBSERVATION	CLO	EBIRD	OBS1576242374				CC_BY_4_0		obsr419069			2023-08-25T16:16:28.470Z		CONTINENT_DERIVED_FROM_COORDINATES
4302114897	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1589502140	Animalia	Chordata	Aves	Passeriformes	Passerellidae	Pipilo	Pipilo erythrophthalmus		SPECIES	Pipilo erythrophthalmus (Linnaeus, 1758)	Pipilo erythrophthalmus		US	Sound View Park	New York	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.81709	-73.87536							2022-12-26T00:00:00	26	12	2022	2491205	2491205	HUMAN_OBSERVATION	CLO	EBIRD	OBS1589502140				CC_BY_4_0		obsr1086960			2023-08-25T15:27:28.363Z		CONTINENT_DERIVED_FROM_COORDINATES
4301822628	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1576242375	Animalia	Chordata	Aves	Passeriformes	Sturnidae	Sturnus	Sturnus vulgaris		SPECIES	Sturnus vulgaris Linnaeus, 1758	Sturnus vulgaris		US	Sound View Park	New York	PRESENT	5	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.81709	-73.87536							2022-12-06T00:00:00	6	12	2022	9809229	9809229	HUMAN_OBSERVATION	CLO	EBIRD	OBS1576242375				CC_BY_4_0		obsr419069			2023-08-25T15:27:42.113Z		CONTINENT_DERIVED_FROM_COORDINATES
4301662681	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1538376046	Animalia	Chordata	Aves	Passeriformes	Regulidae	Regulus	Regulus calendula		SPECIES	Corthylio calendula (Linnaeus, 1766)	Corthylio calendula		US	Sound View Park	New York	PRESENT	4	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.81709	-73.87536							2022-10-11T00:00:00	11	10	2022	11261360	2484597	HUMAN_OBSERVATION	CLO	EBIRD	OBS1538376046				CC_BY_4_0		obsr806887			2023-08-25T15:55:58.048Z		CONTINENT_DERIVED_FROM_COORDINATES
4300994929	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1589502105	Animalia	Chordata	Aves	Anseriformes	Anatidae	Oxyura	Oxyura jamaicensis		SPECIES	Oxyura jamaicensis (J.F.Gmelin, 1789)	Oxyura jamaicensis		US	Sound View Park	New York	PRESENT	4	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.81709	-73.87536							2022-12-26T00:00:00	26	12	2022	2498305	2498305	HUMAN_OBSERVATION	CLO	EBIRD	OBS1589502105				CC_BY_4_0		obsr1086960			2023-08-25T15:55:59.471Z		CONTINENT_DERIVED_FROM_COORDINATES
4300967804	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1548625290	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus argentatus		SPECIES	Larus argentatus Pontoppidan, 1763	Larus argentatus		US	Sound View Park	New York	PRESENT	6	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.81709	-73.87536							2022-10-26T00:00:00	26	10	2022	2481139	2481139	HUMAN_OBSERVATION	CLO	EBIRD	OBS1548625290				CC_BY_4_0		obsr1371176			2023-08-25T15:24:51.830Z		CONTINENT_DERIVED_FROM_COORDINATES
4298682462	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1548748710	Animalia	Chordata	Aves	Passeriformes	Mimidae	Dumetella	Dumetella carolinensis		SPECIES	Dumetella carolinensis (Linnaeus, 1766)	Dumetella carolinensis		US	Sound View Park	New York	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.81709	-73.87536							2022-10-26T00:00:00	26	10	2022	2494936	2494936	HUMAN_OBSERVATION	CLO	EBIRD	OBS1548748710				CC_BY_4_0		obsr1902348			2023-08-25T15:24:30.612Z		CONTINENT_DERIVED_FROM_COORDINATES
4297481450	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1326102945	Animalia	Chordata	Aves	Anseriformes	Anatidae	Mergus	Mergus serrator		SPECIES	Mergus serrator Linnaeus, 1758	Mergus serrator		US	Soundview Park Greenway, New York US-NY 40.81005, -73.86195	New York	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.810047	-73.86195							2022-01-22T00:00:00	22	1	2022	2498375	2498375	HUMAN_OBSERVATION	CLO	EBIRD	OBS1326102945				CC_BY_4_0		obsr949760			2023-08-25T15:22:10.904Z		CONTINENT_DERIVED_FROM_COORDINATES
4297259444	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1589502127	Animalia	Chordata	Aves	Suliformes	Phalacrocoracidae	Phalacrocorax	Phalacrocorax auritus		SPECIES	Nannopterum auritum (R.P.Lesson, 1831)	Nannopterum auritum		US	Sound View Park	New York	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.81709	-73.87536							2022-12-26T00:00:00	26	12	2022	9275717	2481875	HUMAN_OBSERVATION	CLO	EBIRD	OBS1589502127				CC_BY_4_0		obsr1086960			2023-08-25T15:56:03.918Z		CONTINENT_DERIVED_FROM_COORDINATES
4296942096	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1538376034	Animalia	Chordata	Aves	Passeriformes	Mimidae	Dumetella	Dumetella carolinensis		SPECIES	Dumetella carolinensis (Linnaeus, 1766)	Dumetella carolinensis		US	Sound View Park	New York	PRESENT	5	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.81709	-73.87536							2022-10-11T00:00:00	11	10	2022	2494936	2494936	HUMAN_OBSERVATION	CLO	EBIRD	OBS1538376034				CC_BY_4_0		obsr806887			2023-08-25T15:24:33.118Z		CONTINENT_DERIVED_FROM_COORDINATES
4296894521	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1326102947	Animalia	Chordata	Aves	Anseriformes	Anatidae	Bucephala	Bucephala albeola		SPECIES	Bucephala albeola (Linnaeus, 1758)	Bucephala albeola		US	Soundview Park Greenway, New York US-NY 40.81005, -73.86195	New York	PRESENT	18	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.810047	-73.86195							2022-01-22T00:00:00	22	1	2022	2498329	2498329	HUMAN_OBSERVATION	CLO	EBIRD	OBS1326102947				CC_BY_4_0		obsr949760			2023-08-25T15:51:22.719Z		CONTINENT_DERIVED_FROM_COORDINATES
4296587645	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1589672144	Animalia	Chordata	Aves	Passeriformes	Mimidae	Mimus	Mimus polyglottos		SPECIES	Mimus polyglottos (Linnaeus, 1758)	Mimus polyglottos		US	Sound View Park	New York	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.81709	-73.87536							2021-01-24T00:00:00	24	1	2021	5231677	5231677	HUMAN_OBSERVATION	CLO	EBIRD	OBS1589672144				CC_BY_4_0		obsr1332259			2023-08-25T15:25:59.660Z		CONTINENT_DERIVED_FROM_COORDINATES
4295274083	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1589502123	Animalia	Chordata	Aves	Passeriformes	Passerellidae	Melospiza	Melospiza georgiana		SPECIES	Melospiza georgiana (Latham, 1790)	Melospiza georgiana		US	Sound View Park	New York	PRESENT	4	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.81709	-73.87536							2022-12-26T00:00:00	26	12	2022	2492235	2492235	HUMAN_OBSERVATION	CLO	EBIRD	OBS1589502123				CC_BY_4_0		obsr1086960			2023-08-25T15:55:03.825Z		CONTINENT_DERIVED_FROM_COORDINATES
4295090112	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1581341367	Animalia	Chordata	Aves	Passeriformes	Paridae	Poecile	Poecile atricapillus		SPECIES	Poecile atricapillus (Linnaeus, 1766)	Poecile atricapillus		US	Sound View Park	New York	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.81709	-73.87536							2022-12-14T00:00:00	14	12	2022	2487805	2487805	HUMAN_OBSERVATION	CLO	EBIRD	OBS1581341367				CC_BY_4_0		obsr806887			2023-08-25T15:56:23.068Z		CONTINENT_DERIVED_FROM_COORDINATES
4293969360	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1589502136	Animalia	Chordata	Aves	Passeriformes	Sittidae	Sitta	Sitta carolinensis		SPECIES	Sitta carolinensis Latham, 1790	Sitta carolinensis		US	Sound View Park	New York	PRESENT	5	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.81709	-73.87536							2022-12-26T00:00:00	26	12	2022	2484892	2484892	HUMAN_OBSERVATION	CLO	EBIRD	OBS1589502136				CC_BY_4_0		obsr1086960			2023-08-25T15:55:55.285Z		CONTINENT_DERIVED_FROM_COORDINATES
4293392069	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1324322641	Animalia	Chordata	Aves	Passeriformes	Corvidae	Cyanocitta	Cyanocitta cristata		SPECIES	Cyanocitta cristata (Linnaeus, 1758)	Cyanocitta cristata		US	Soundview Park Greenway, New York US-NY 40.81005, -73.86195	New York	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.810047	-73.86195							2022-01-22T00:00:00	22	1	2022	2482593	2482593	HUMAN_OBSERVATION	CLO	EBIRD	OBS1324322641				CC_BY_4_0		obsr1382826			2023-08-25T15:51:33.667Z		CONTINENT_DERIVED_FROM_COORDINATES
4292435636	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1521203341	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus argentatus		SPECIES	Larus argentatus Pontoppidan, 1763	Larus argentatus		US	Sound View Park	New York	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.81709	-73.87536							2022-09-18T00:00:00	18	9	2022	2481139	2481139	HUMAN_OBSERVATION	CLO	EBIRD	OBS1521203341				CC_BY_4_0		obsr1146136			2023-08-25T15:54:53.630Z		CONTINENT_DERIVED_FROM_COORDINATES
4292091675	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1595370746	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	Larus argentatus		SPECIES	Larus argentatus Pontoppidan, 1763	Larus argentatus		US	Sound View Park	New York	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.81709	-73.87536							2022-10-25T00:00:00	25	10	2022	2481139	2481139	HUMAN_OBSERVATION	CLO	EBIRD	OBS1595370746				CC_BY_4_0		obsr1371176			2023-08-25T15:25:49.334Z		CONTINENT_DERIVED_FROM_COORDINATES
4291960063	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1595370733	Animalia	Chordata	Aves	Falconiformes	Falconidae	Falco	Falco columbarius		SPECIES	Falco columbarius Linnaeus, 1758	Falco columbarius		US	Sound View Park	New York	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.81709	-73.87536							2022-10-25T00:00:00	25	10	2022	9813242	9813242	HUMAN_OBSERVATION	CLO	EBIRD	OBS1595370733				CC_BY_4_0		obsr1371176			2023-08-25T15:26:01.061Z		CONTINENT_DERIVED_FROM_COORDINATES
4291038746	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1519160898	Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Sayornis	Sayornis phoebe		SPECIES	Sayornis phoebe (Latham, 1790)	Sayornis phoebe		US	Sound View Park	New York	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.81709	-73.87536							2022-09-15T00:00:00	15	9	2022	2483606	2483606	HUMAN_OBSERVATION	CLO	EBIRD	OBS1519160898				CC_BY_4_0		obsr806887			2023-08-25T15:55:00.634Z		CONTINENT_DERIVED_FROM_COORDINATES
4291016821	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1549840715	Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Sayornis	Sayornis phoebe		SPECIES	Sayornis phoebe (Latham, 1790)	Sayornis phoebe		US	Sound View Park	New York	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.81709	-73.87536							2022-10-28T00:00:00	28	10	2022	2483606	2483606	HUMAN_OBSERVATION	CLO	EBIRD	OBS1549840715				CC_BY_4_0		obsr1371176			2023-08-25T15:24:31.201Z		CONTINENT_DERIVED_FROM_COORDINATES
4290098698	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1589502118	Animalia	Chordata	Aves	Passeriformes	Passeridae	Passer	Passer domesticus		SPECIES	Passer domesticus (Linnaeus, 1758)	Passer domesticus		US	Sound View Park	New York	PRESENT	16	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.81709	-73.87536							2022-12-26T00:00:00	26	12	2022	5231190	5231190	HUMAN_OBSERVATION	CLO	EBIRD	OBS1589502118				CC_BY_4_0		obsr1086960			2023-08-25T15:26:02.688Z		CONTINENT_DERIVED_FROM_COORDINATES
