Site,Date,Researcher1,Researcher2,Researcher3,Temperature_c,HumidityPer,WindSpeed,TimeStart,TimeEnd,TimeObs,Species,SpCount,Distance,Notes
CentralPark,2023-09-16,Emerald,Rafael,Gaia,12.3,55.5,0.6,10:15,12:45,10:17,BlueJay,1,NA,
CentralPark,2023-09-16,Emerald,Rafael,Gaia,12.3,55.5,0.6,10:15,12:45,10:17,Parulidae,1,29.5,
CentralPark,2023-09-16,Emerald,Rafael,Gaia,12.3,55.5,0.6,10:15,12:45,10:25,Ovenbird,1,14,
CentralPark,2023-09-16,Emerald,Rafael,Gaia,12.3,55.5,0.6,10:15,12:45,10:26,AmericanRedstart,1,10,
CentralPark,2023-09-16,Emerald,Rafael,Gaia,12.3,55.5,0.6,10:15,12:45,10:28,SwainsonsThrush,1,21.5,
CentralPark,2023-09-16,Emerald,Rafael,Gaia,12.3,55.5,0.6,10:15,12:45,10:31,Parulidae,1,12,
CentralPark,2023-09-16,Emerald,Rafael,Gaia,12.3,55.5,0.6,10:15,12:45,10:33,BlackAndWhiteWarbler,1,12,
CentralPark,2023-09-16,Emerald,Rafael,Gaia,12.3,55.5,0.6,10:15,12:45,10:33,AmericanRedstart,1,14,
CentralPark,2023-09-16,Emerald,Rafael,Gaia,12.3,55.5,0.6,10:15,12:45,10:33,SwainsonsThrush,1,14,
CentralPark,2023-09-16,Emerald,Rafael,Gaia,12.3,55.5,0.6,10:15,12:45,10:34,BlackAndWhiteWarbler,1,9,
CentralPark,2023-09-16,Emerald,Rafael,Gaia,12.3,55.5,0.6,10:15,12:45,10:36,Parulidae,1,8,
CentralPark,2023-09-16,Emerald,Rafael,Gaia,12.3,55.5,0.6,10:15,12:45,10:36,AmericanRedstart,1,10,
CentralPark,2023-09-16,Emerald,Rafael,Gaia,12.3,55.5,0.6,10:15,12:45,10:37,AmericanRedstart,1,20,
CentralPark,2023-09-16,Emerald,Rafael,Gaia,12.3,55.5,0.6,10:15,12:45,10:38,BlackAndWhiteWarbler,1,14.5,
CentralPark,2023-09-16,Emerald,Rafael,Gaia,12.3,55.5,0.6,10:15,12:45,10:38,DownyWoodpecker,1,23,
CentralPark,2023-09-16,Emerald,Rafael,Gaia,12.3,55.5,0.6,10:15,12:45,10:40,BlackThroatedBlueWarbler,1,14.5,
CentralPark,2023-09-16,Emerald,Rafael,Gaia,12.3,55.5,0.6,10:15,12:45,10:42,AmericanRedstart,1,12,
CentralPark,2023-09-16,Emerald,Rafael,Gaia,12.3,55.5,0.6,10:15,12:45,10:47,AmericanRobin,1,13,
CentralPark,2023-09-16,Emerald,Rafael,Gaia,12.3,55.5,0.6,10:15,12:45,10:52,AmericanRobin,1,15,
CentralPark,2023-09-16,Emerald,Rafael,Gaia,12.3,55.5,0.6,10:15,12:45,10:58,RockPigeon,2,26.5,
CentralPark,2023-09-16,Emerald,Rafael,Gaia,12.3,55.5,0.6,10:15,12:45,10:59,MourningDove,1,26.5,
CentralPark,2023-09-16,Emerald,Rafael,Gaia,12.3,55.5,0.6,10:15,12:45,10:59,NorthernCardinal,1,10,
CentralPark,2023-09-16,Emerald,Rafael,Gaia,12.3,55.5,0.6,10:15,12:45,11:00,AmericanRobin,1,19.5,
CentralPark,2023-09-16,Emerald,Rafael,Gaia,12.3,55.5,0.6,10:15,12:45,11:00,Parulidae,1,13,
CentralPark,2023-09-16,Emerald,Rafael,Gaia,12.3,55.5,0.6,10:15,12:45,11:00,Parulidae,1,10,
CentralPark,2023-09-16,Emerald,Rafael,Gaia,12.3,55.5,0.6,10:15,12:45,11:02,Veery,1,14,
CentralPark,2023-09-16,Emerald,Rafael,Gaia,12.3,55.5,0.6,10:15,12:45,11:08,HouseSparrow,1,9,
CentralPark,2023-09-16,Emerald,Rafael,Gaia,12.3,55.5,0.6,10:15,12:45,11:12,MourningDove,1,10,
CentralPark,2023-09-16,Emerald,Rafael,Gaia,12.3,55.5,0.6,10:15,12:45,11:12,HouseSparrow,1,6,
CentralPark,2023-09-16,Emerald,Rafael,Gaia,12.3,55.5,0.6,10:15,12:45,11:13,HouseSparrow,1,7,
CentralPark,2023-09-16,Emerald,Rafael,Gaia,12.3,55.5,0.6,10:15,12:45,11:14,HouseSparrow,1,8,
CentralPark,2023-09-16,Emerald,Rafael,Gaia,12.3,55.5,0.6,10:15,12:45,11:14,HouseSparrow,1,8,
CentralPark,2023-09-16,Emerald,Rafael,Gaia,12.3,55.5,0.6,10:15,12:45,11:14,NorthernCardinal,1,14.5,
CentralPark,2023-09-16,Emerald,Rafael,Gaia,12.3,55.5,0.6,10:15,12:45,11:14,MourningDove,1,7,
CentralPark,2023-09-16,Emerald,Rafael,Gaia,12.3,55.5,0.6,10:15,12:45,11:14,HouseSparrow,1,7,
CentralPark,2023-09-16,Emerald,Rafael,Gaia,12.3,55.5,0.6,10:15,12:45,11:14,MourningDove,1,6,
CentralPark,2023-09-16,Emerald,Rafael,Gaia,12.3,55.5,0.6,10:15,12:45,11:14,NorthernCardinal,1,8,
CentralPark,2023-09-16,Emerald,Rafael,Gaia,12.3,55.5,0.6,10:15,12:45,11:16,Mallard,2,28,
CentralPark,2023-09-16,Emerald,Rafael,Gaia,12.3,55.5,0.6,10:15,12:45,11:17,Parulidae,1,11,
CentralPark,2023-09-16,Emerald,Rafael,Gaia,12.3,55.5,0.6,10:15,12:45,11:19,RockPigeon,1,13.5,
CentralPark,2023-09-16,Emerald,Rafael,Gaia,12.3,55.5,0.6,10:15,12:45,11:19,Parulidae,1,11,
CentralPark,2023-09-16,Emerald,Rafael,Gaia,12.3,55.5,0.6,10:15,12:45,11:19,Parulidae,1,11,
CentralPark,2023-09-16,Emerald,Rafael,Gaia,12.3,55.5,0.6,10:15,12:45,11:20,BlackAndWhiteWarbler,1,8,
CentralPark,2023-09-16,Emerald,Rafael,Gaia,12.3,55.5,0.6,10:15,12:45,11:20,AmericanRedstart,1,17,
CentralPark,2023-09-16,Emerald,Rafael,Gaia,12.3,55.5,0.6,10:15,12:45,11:24,MourningDove,1,19.5,
CentralPark,2023-09-16,Emerald,Rafael,Gaia,12.3,55.5,0.6,10:15,12:45,11:28,AmericanRobin,1,23,
CentralPark,2023-09-16,Emerald,Rafael,Gaia,12.3,55.5,0.6,10:15,12:45,11:29,BlackAndWhiteWarbler,1,36.5,
CentralPark,2023-09-16,Emerald,Rafael,Gaia,12.3,55.5,0.6,10:15,12:45,11:30,AmericanRobin,1,29,
CentralPark,2023-09-16,Emerald,Rafael,Gaia,12.3,55.5,0.6,10:15,12:45,11:30,AmericanRobin,1,39,
CentralPark,2023-09-16,Emerald,Rafael,Gaia,12.3,55.5,0.6,10:15,12:45,11:30,AmericanRobin,1,26,
CentralPark,2023-09-16,Emerald,Rafael,Gaia,12.3,55.5,0.6,10:15,12:45,11:34,AmericanRobin,1,23,
CentralPark,2023-09-16,Emerald,Rafael,Gaia,12.3,55.5,0.6,10:15,12:45,11:34,HouseSparrow,1,3,
CentralPark,2023-09-16,Emerald,Rafael,Gaia,12.3,55.5,0.6,10:15,12:45,11:35,AmericanRobin,1,23,
CentralPark,2023-09-16,Emerald,Rafael,Gaia,12.3,55.5,0.6,10:15,12:45,11:36,RockPigeon,1,25,
CentralPark,2023-09-16,Emerald,Rafael,Gaia,12.3,55.5,0.6,10:15,12:45,11:55,RockPigeon,1,19,
CentralPark,2023-09-16,Emerald,Rafael,Gaia,12.3,55.5,0.6,10:15,12:45,11:55,HouseSparrow,3,5,
CentralPark,2023-09-16,Emerald,Rafael,Gaia,12.3,55.5,0.6,10:15,12:45,11:55,AmericanRobin,2,5,
CentralPark,2023-09-16,Emerald,Rafael,Gaia,12.3,55.5,0.6,10:15,12:45,11:55,AmericanRobin,2,5,
CentralPark,2023-09-16,Emerald,Rafael,Gaia,12.3,55.5,0.6,10:15,12:45,11:57,RockPigeon,1,21.5,
CentralPark,2023-09-16,Emerald,Rafael,Gaia,12.3,55.5,0.6,10:15,12:45,12:03,HouseSparrow,2,8,
CentralPark,2023-09-16,Emerald,Rafael,Gaia,12.3,55.5,0.6,10:15,12:45,12:03,HouseSparrow,2,2,
CentralPark,2023-09-16,Emerald,Rafael,Gaia,12.3,55.5,0.6,10:15,12:45,12:04,HerringGull,2,40>,
CentralPark,2023-09-16,Emerald,Rafael,Gaia,12.3,55.5,0.6,10:15,12:45,12:08,GreatBlackBackedGull,4,40>,
CentralPark,2023-09-16,Emerald,Rafael,Gaia,12.3,55.5,0.6,10:15,12:45,12:08,HerringGull,5,40>,
CentralPark,2023-09-16,Emerald,Rafael,Gaia,12.3,55.5,0.6,10:15,12:45,12:14,AmericanCoot,3,20,
CentralPark,2023-09-16,Emerald,Rafael,Gaia,12.3,55.5,0.6,10:15,12:45,12:16,AmericanRobin,2,22,
CentralPark,2023-09-16,Emerald,Rafael,Gaia,12.3,55.5,0.6,10:15,12:45,12:22,AmericanRobin,2,6,
CentralPark,2023-09-16,Emerald,Rafael,Gaia,12.3,55.5,0.6,10:15,12:45,12:27,DoubleCrestedCormorant,1,103,
CentralPark,2023-09-16,Emerald,Rafael,Gaia,12.3,55.5,0.6,10:15,12:45,12:27,Mallard,3,103,
CentralPark,2023-09-16,Emerald,Rafael,Gaia,12.3,55.5,0.6,10:15,12:45,12:27,Mallard,4,53.5,
CentralPark,2023-09-16,Emerald,Rafael,Gaia,12.3,55.5,0.6,10:15,12:45,12:33,HouseSparrow,10,14.5,
CentralPark,2023-09-16,Emerald,Rafael,Gaia,12.3,55.5,0.6,10:15,12:45,12:37,AmericanRobin,4,38.5,
CentralPark,2023-09-16,Emerald,Rafael,Gaia,12.3,55.5,0.6,10:15,12:45,12:43,RockPigeon,2,34.5,
CentralPark,2023-09-16,Emerald,Rafael,Gaia,12.3,55.5,0.6,10:15,12:45,12:43,RockPigeon,2,20.5,
CentralPark,2023-09-16,Emerald,Rafael,Gaia,12.3,55.5,0.6,10:15,12:45,12:44,NorthernMockingbird,1,31.5,
InwoodHillPark,2023-11-28,Val,Chris,NA,2.8,38,15,9:35,11:35,9:53,WhiteThroatedSparrow,1,8,
InwoodHillPark,2023-11-28,Val,Chris,NA,2.8,38,15,9:35,11:35,10:00,NorthernCardinal,1,5,
InwoodHillPark,2023-11-28,Val,Chris,NA,2.8,38,15,9:35,11:35,10:09,GoldenCrownedKinglet,2,12,
InwoodHillPark,2023-11-28,Val,Chris,NA,2.8,38,15,9:35,11:35,10:19,RedBelliedWoodpecker,1,2,
InwoodHillPark,2023-11-28,Val,Chris,NA,2.8,38,15,9:35,11:35,10:23,AmericanRobin,1,50,
InwoodHillPark,2023-11-28,Val,Chris,NA,2.8,38,15,9:35,11:35,10:25,AmericanRobin,2,20,
InwoodHillPark,2023-11-28,Val,Chris,NA,2.8,38,15,9:35,11:35,10:26,RedBelliedWoodpecker,1,20,
InwoodHillPark,2023-11-28,Val,Chris,NA,2.8,38,15,9:35,11:35,10:27,BlueJay,1,10,
InwoodHillPark,2023-11-28,Val,Chris,NA,2.8,38,15,9:35,11:35,10:30,HouseFinch,1,40,
InwoodHillPark,2023-11-28,Val,Chris,NA,2.8,38,15,9:35,11:35,10:32,CedarWaxwing,2,30,
InwoodHillPark,2023-11-28,Val,Chris,NA,2.8,38,15,9:35,11:35,10:35,WhiteThroatedSparrow,2,20,
InwoodHillPark,2023-11-28,Val,Chris,NA,2.8,38,15,9:35,11:35,10:47,DownyWoodpecker,1,20,
InwoodHillPark,2023-11-28,Val,Chris,NA,2.8,38,15,9:35,11:35,10:47,BlueJay,2,30,
InwoodHillPark,2023-11-28,Val,Chris,NA,2.8,38,15,9:35,11:35,10:57,WhiteThroatedSparrow,2,20,
InwoodHillPark,2023-11-28,Val,Chris,NA,2.8,38,15,9:35,11:35,10:58,BlueJay,1,10,
InwoodHillPark,2023-11-28,Val,Chris,NA,2.8,38,15,9:35,11:35,11:00,mourningDove,1,8,
InwoodHillPark,2023-11-28,Val,Chris,NA,2.8,38,15,9:35,11:35,11:00,WhiteThroatedSparrow,1,8,
InwoodHillPark,2023-11-28,Val,Chris,NA,2.8,38,15,9:35,11:35,11:02,DogOnLeash,1,NA,
InwoodHillPark,2023-11-28,Val,Chris,NA,2.8,38,15,9:35,11:35,11:03,HouseSparrow,2,4,
InwoodHillPark,2023-11-28,Val,Chris,NA,2.8,38,15,9:35,11:35,11:11,DogOnLeash,1,NA,
InwoodHillPark,2023-11-28,Val,Chris,NA,2.8,38,15,9:35,11:35,11:30,CarolinaWren,4,6,
InwoodHillPark,2023-11-28,Val,Chris,NA,2.8,38,15,9:35,11:35,11:31,DogOnLeash,3,NA,
InwoodHillPark,2023-11-28,Val,Chris,NA,2.8,38,15,9:35,11:35,11:33,AmericanRobin,1,10,
InwoodHillPark,2023-11-28,Val,Chris,NA,2.8,38,15,9:35,11:35,11:35,DogOffLeash,2,NA,
HighbridgePark,2023-12-03,Gaia ,Kate,NA,14.8,NA,2.2,9:57,11:16,10:00,BlueJay,1,25.5,
HighbridgePark,2023-12-03,Gaia ,Kate,NA,14.8,NA,2.2,9:57,11:16,10:05,NorthernCardinal,2,15.5,
HighbridgePark,2023-12-03,Gaia ,Kate,NA,14.8,NA,2.2,9:57,11:16,10:09,Laridae,2,flyover,
HighbridgePark,2023-12-03,Gaia ,Kate,NA,14.8,NA,2.2,9:57,11:16,10:11,WhiteThroatedSparrow,1,15.5,
HighbridgePark,2023-12-03,Gaia ,Kate,NA,14.8,NA,2.2,9:57,11:16,10:10,TuftedTitmouse,1,22,
HighbridgePark,2023-12-03,Gaia ,Kate,NA,14.8,NA,2.2,9:57,11:16,10:23,CoopersHawk,1,21,
HighbridgePark,2023-12-03,Gaia ,Kate,NA,14.8,NA,2.2,9:57,11:16,10:26,Laridae,2,flyover,
HighbridgePark,2023-12-03,Gaia ,Kate,NA,14.8,NA,2.2,9:57,11:16,10:42,NorthernCardinal,1,12,
HighbridgePark,2023-12-03,Gaia ,Kate,NA,14.8,NA,2.2,9:57,11:16,10:42,AmericanRobin,2,12,
HighbridgePark,2023-12-03,Gaia ,Kate,NA,14.8,NA,2.2,9:57,11:16,11:12,BlueJay,2,12,
VanCortlandtPark,2023-12-09,Val,NYCAudobon,NA,5.5,99,5,9:09,10:40,9:09,CanadaGoose,50,50,
VanCortlandtPark,2023-12-09,Val,NYCAudobon,NA,5.5,99,5,9:09,10:40,9:11,CoopersHawk,1,30,
VanCortlandtPark,2023-12-09,Val,NYCAudobon,NA,5.5,99,5,9:09,10:40,9:16,Mallard,7,50,
VanCortlandtPark,2023-12-09,Val,NYCAudobon,NA,5.5,99,5,9:09,10:40,9:17,Bufflehead,1,50,
VanCortlandtPark,2023-12-09,Val,NYCAudobon,NA,5.5,99,5,9:09,10:40,9:17,DogOnLeash,3,NA,
VanCortlandtPark,2023-12-09,Val,NYCAudobon,NA,5.5,99,5,9:09,10:40,9:13,DogOnLeash,1,NA,
VanCortlandtPark,2023-12-09,Val,NYCAudobon,NA,5.5,99,5,9:09,10:40,9:23,RockPigeon,6,10,
VanCortlandtPark,2023-12-09,Val,NYCAudobon,NA,5.5,99,5,9:09,10:40,9:23,Mallard,15,10,
VanCortlandtPark,2023-12-09,Val,NYCAudobon,NA,5.5,99,5,9:09,10:40,9:25,Bufflehead,1,50,
VanCortlandtPark,2023-12-09,Val,NYCAudobon,NA,5.5,99,5,9:09,10:40,9:26,Mallard,8,10,
VanCortlandtPark,2023-12-09,Val,NYCAudobon,NA,5.5,99,5,9:09,10:40,9:27,HoodedMerganser,2,50,
VanCortlandtPark,2023-12-09,Val,NYCAudobon,NA,5.5,99,5,9:09,10:40,9:28,RuddyDuck,10,40,
VanCortlandtPark,2023-12-09,Val,NYCAudobon,NA,5.5,99,5,9:09,10:40,9:30,PiedbilledGrebe,1,40,
VanCortlandtPark,2023-12-09,Val,NYCAudobon,NA,5.5,99,5,9:09,10:40,9:36,BlueJay,1,50,
VanCortlandtPark,2023-12-09,Val,NYCAudobon,NA,5.5,99,5,9:09,10:40,9:40,RingbilledGull,1,70,
VanCortlandtPark,2023-12-09,Val,NYCAudobon,NA,5.5,99,5,9:09,10:40,9:41,BlueJay,2,50,
VanCortlandtPark,2023-12-09,Val,NYCAudobon,NA,5.5,99,5,9:09,10:40,9:41,Woodduck,4,70,
VanCortlandtPark,2023-12-09,Val,NYCAudobon,NA,5.5,99,5,9:09,10:40,9:43,BlueJay,2,70,
VanCortlandtPark,2023-12-09,Val,NYCAudobon,NA,5.5,99,5,9:09,10:40,9:46,BlackCappedChickadee,1,7,
VanCortlandtPark,2023-12-09,Val,NYCAudobon,NA,5.5,99,5,9:09,10:40,9:48,whiteThroatedSparrow,1,7,
VanCortlandtPark,2023-12-09,Val,NYCAudobon,NA,5.5,99,5,9:09,10:40,9:56,DogOnLeash,1,NA,
VanCortlandtPark,2023-12-09,Val,NYCAudobon,NA,5.5,99,5,9:09,10:40,9:57,GreenwingedTeal,4,40,
VanCortlandtPark,2023-12-09,Val,NYCAudobon,NA,5.5,99,5,9:09,10:40,10:06,DownyWoodpecker,1,7,
VanCortlandtPark,2023-12-09,Val,NYCAudobon,NA,5.5,99,5,9:09,10:40,10:15,RedwingedBlackbird,1,30,
VanCortlandtPark,2023-12-09,Val,NYCAudobon,NA,5.5,99,5,9:09,10:40,10:25,NorthernCardinal,2,6,
VanCortlandtPark,2023-12-09,Val,NYCAudobon,NA,5.5,99,5,9:09,10:40,10:27,WhiteThroatedSparrow,1,NA,
VanCortlandtPark,2023-12-09,Val,NYCAudobon,NA,5.5,99,5,9:09,10:40,10:29,BlueJay,1,10,
VanCortlandtPark,2023-12-09,Val,NYCAudobon,NA,5.5,99,5,9:09,10:40,10:30,CarolinaWren,1,7,
VanCortlandtPark,2023-12-09,Val,NYCAudobon,NA,5.5,99,5,9:09,10:40,10:30,HairyWoodpecker,1,50,
VanCortlandtPark,2023-12-09,Val,NYCAudobon,NA,5.5,99,5,9:09,10:40,10:40,Grackle,1,NA,
CrotonaPark,2023-12-09,Gaia ,Emerald,Ryder,8.3,65.5,0.9,9:40,11:35,9:41,RockPigeon,5,20,
CrotonaPark,2023-12-09,Gaia ,Emerald,Ryder,8.3,65.5,0.9,9:40,11:35,9:44,HouseSparrow,8,17,
CrotonaPark,2023-12-09,Gaia ,Emerald,Ryder,8.3,65.5,0.9,9:40,11:35,9:45,EuropeanStarling,1,23.5,
CrotonaPark,2023-12-09,Gaia ,Emerald,Ryder,8.3,65.5,0.9,9:40,11:35,9:46,HouseSparrow,1,12.5,
CrotonaPark,2023-12-09,Gaia ,Emerald,Ryder,8.3,65.5,0.9,9:40,11:35,9:47,Laridae,2,flyover_hi,
CrotonaPark,2023-12-09,Gaia ,Emerald,Ryder,8.3,65.5,0.9,9:40,11:35,9:52,EuropeanStarling,2,46,
CrotonaPark,2023-12-09,Gaia ,Emerald,Ryder,8.3,65.5,0.9,9:40,11:35,9:55,OffLeashDog,1,NA,
CrotonaPark,2023-12-09,Gaia ,Emerald,Ryder,8.3,65.5,0.9,9:40,11:35,9:55,RedBelliedWoodpecker,1,44.5,
CrotonaPark,2023-12-09,Gaia ,Emerald,Ryder,8.3,65.5,0.9,9:40,11:35,10:00,EuropeanStarling,1,18,
CrotonaPark,2023-12-09,Gaia ,Emerald,Ryder,8.3,65.5,0.9,9:40,11:35,10:00,BlueJay,1,48.5,
CrotonaPark,2023-12-09,Gaia ,Emerald,Ryder,8.3,65.5,0.9,9:40,11:35,10:00,RedBelliedWoodpecker,1,21.5,
CrotonaPark,2023-12-09,Gaia ,Emerald,Ryder,8.3,65.5,0.9,9:40,11:35,10:05,OnLeashDog,1,NA,
CrotonaPark,2023-12-09,Gaia ,Emerald,Ryder,8.3,65.5,0.9,9:40,11:35,10:05,EuropeanStarling,2,22.5,
CrotonaPark,2023-12-09,Gaia ,Emerald,Ryder,8.3,65.5,0.9,9:40,11:35,10:05,AmericanRobin,1,41,
CrotonaPark,2023-12-09,Gaia ,Emerald,Ryder,8.3,65.5,0.9,9:40,11:35,10:05,RedTailedHawk,1,flyover_low,
CrotonaPark,2023-12-09,Gaia ,Emerald,Ryder,8.3,65.5,0.9,9:40,11:35,10:15,Laridae,2,flyover_hi,
CrotonaPark,2023-12-09,Gaia ,Emerald,Ryder,8.3,65.5,0.9,9:40,11:35,10:15,EuropeanStarling,1,24,
CrotonaPark,2023-12-09,Gaia ,Emerald,Ryder,8.3,65.5,0.9,9:40,11:35,10:15,CanadaGoose,1,flyover_hi,
CrotonaPark,2023-12-09,Gaia ,Emerald,Ryder,8.3,65.5,0.9,9:40,11:35,10:20,AmericanRobin,1,20,
CrotonaPark,2023-12-09,Gaia ,Emerald,Ryder,8.3,65.5,0.9,9:40,11:35,10:20,Laridae,2,flyover_hi,
CrotonaPark,2023-12-09,Gaia ,Emerald,Ryder,8.3,65.5,0.9,9:40,11:35,10:20,Mallard,5,73.5,
CrotonaPark,2023-12-09,Gaia ,Emerald,Ryder,8.3,65.5,0.9,9:40,11:35,10:20,CanadaGoose,7,flyover_hi,
CrotonaPark,2023-12-09,Gaia ,Emerald,Ryder,8.3,65.5,0.9,9:40,11:35,10:20,MuscovyDuck,1,86.5,
CrotonaPark,2023-12-09,Gaia ,Emerald,Ryder,8.3,65.5,0.9,9:40,11:35,10:20,RedTailedHawk,1,132,
CrotonaPark,2023-12-09,Gaia ,Emerald,Ryder,8.3,65.5,0.9,9:40,11:35,10:32,RedBelliedWoodpecker,1,20.5,
CrotonaPark,2023-12-09,Gaia ,Emerald,Ryder,8.3,65.5,0.9,9:40,11:35,10:32,mourningDove,2,20.5,
CrotonaPark,2023-12-09,Gaia ,Emerald,Ryder,8.3,65.5,0.9,9:40,11:35,10:36,WhiteThroatedSparrow,1,<10,
CrotonaPark,2023-12-09,Gaia ,Emerald,Ryder,8.3,65.5,0.9,9:40,11:35,10:36,DogOnLeash,3,NA,
CrotonaPark,2023-12-09,Gaia ,Emerald,Ryder,8.3,65.5,0.9,9:40,11:35,10:40,EuropeanStarling,1,28.5,
CrotonaPark,2023-12-09,Gaia ,Emerald,Ryder,8.3,65.5,0.9,9:40,11:35,10:40,HouseFinch,2,19.5,
CrotonaPark,2023-12-09,Gaia ,Emerald,Ryder,8.3,65.5,0.9,9:40,11:35,10:42,DogOffLeash,2,NA,
CrotonaPark,2023-12-09,Gaia ,Emerald,Ryder,8.3,65.5,0.9,9:40,11:35,10:58,EuropeanStarling,1,39,
CrotonaPark,2023-12-09,Gaia ,Emerald,Ryder,8.3,65.5,0.9,9:40,11:35,10:58,YellowBelliedSapsucker,1,39,
CrotonaPark,2023-12-09,Gaia ,Emerald,Ryder,8.3,65.5,0.9,9:40,11:35,11:04,RedTailedHawk,1,74.5,
CrotonaPark,2023-12-09,Gaia ,Emerald,Ryder,8.3,65.5,0.9,9:40,11:35,11:07,EuropeanStarling,4,19,
CrotonaPark,2023-12-09,Gaia ,Emerald,Ryder,8.3,65.5,0.9,9:40,11:35,11:18,HouseSparrow,3,<10,
CrotonaPark,2023-12-09,Gaia ,Emerald,Ryder,8.3,65.5,0.9,9:40,11:35,11:25,DogOffLeash,1,NA,
CrotonaPark,2023-12-09,Gaia ,Emerald,Ryder,8.3,65.5,0.9,9:40,11:35,11:35,DogOnLeash,2,NA,
